timestamp,datetime,cpu_temp,vulcan_s1_temp,vulcan_s2_temp
1766486572.615069,2025-12-23 18:42:52,83.0,58.5,59.2
1766486582.3607936,2025-12-23 18:43:02,82.0,58.5,59.0
1766486594.4575355,2025-12-23 18:43:14,83.0,58.5,59.2
1766486607.7690217,2025-12-23 18:43:27,80.0,58.5,59.2
1766486619.3032515,2025-12-23 18:43:39,82.0,58.5,59.2
1766486628.3727303,2025-12-23 18:43:48,80.0,58.5,59.2
1766486639.6341147,2025-12-23 18:43:59,83.0,58.5,59.0
1766486651.41352,2025-12-23 18:44:11,80.0,58.5,59.2
1766486665.8673077,2025-12-23 18:44:25,80.0,58.5,59.2
1766486677.841583,2025-12-23 18:44:37,82.0,58.5,59.2
1766486688.608876,2025-12-23 18:44:48,82.0,58.5,59.2
1766486700.154611,2025-12-23 18:45:00,82.0,58.5,59.0
1766486709.3453524,2025-12-23 18:45:09,83.0,58.5,59.2
1766486719.403522,2025-12-23 18:45:19,83.0,58.5,59.2
1766486729.2902436,2025-12-23 18:45:29,83.0,58.5,59.0
1766486740.5136669,2025-12-23 18:45:40,83.0,58.5,59.0
1766486750.5080502,2025-12-23 18:45:50,83.0,58.5,59.0
1766486762.228659,2025-12-23 18:46:02,83.0,58.5,59.0
1766486774.5657384,2025-12-23 18:46:14,83.0,58.5,59.2
1766486786.5207472,2025-12-23 18:46:26,83.0,58.5,59.2
1766486796.1595936,2025-12-23 18:46:36,86.0,58.5,59.2
1766486807.9431336,2025-12-23 18:46:47,83.0,58.5,59.0
1766486819.9097567,2025-12-23 18:46:59,83.0,58.5,59.2
1766486831.3107712,2025-12-23 18:47:11,83.0,58.5,59.2
1766486842.9508417,2025-12-23 18:47:22,83.0,58.5,59.0
1766486854.2025127,2025-12-23 18:47:34,83.0,58.5,59.0
1766486867.3789546,2025-12-23 18:47:47,85.0,58.5,59.2
1766486878.3842187,2025-12-23 18:47:58,78.0,58.5,59.2
1766486889.835371,2025-12-23 18:48:09,83.0,58.5,59.2
1766486903.842097,2025-12-23 18:48:23,85.0,58.5,59.2
1766486916.007967,2025-12-23 18:48:36,85.0,58.5,59.2
1766486926.6270778,2025-12-23 18:48:46,83.0,58.5,59.0
1766486938.9811134,2025-12-23 18:48:58,82.0,58.5,59.2
1766486950.6331906,2025-12-23 18:49:10,85.0,58.5,59.2
1766486962.4858706,2025-12-23 18:49:22,85.0,58.5,59.2
1766486973.879774,2025-12-23 18:49:33,85.0,58.5,59.2
1766486985.9885833,2025-12-23 18:49:45,86.0,58.5,59.2
1766486997.014315,2025-12-23 18:49:57,85.0,58.5,59.2
1766487010.3490026,2025-12-23 18:50:10,85.0,58.5,59.2
1766487022.9452453,2025-12-23 18:50:22,85.0,58.5,59.0
1766487035.4262435,2025-12-23 18:50:35,83.0,58.5,59.2
1766487045.589722,2025-12-23 18:50:45,83.0,58.5,59.2
1766487056.3073812,2025-12-23 18:50:56,83.0,58.5,59.2
1766487069.0499234,2025-12-23 18:51:09,87.0,58.5,59.2
1766487082.9064167,2025-12-23 18:51:22,85.0,58.5,59.2
1766487092.7311904,2025-12-23 18:51:32,83.0,58.5,59.2
1766487104.9091575,2025-12-23 18:51:44,83.0,58.5,59.2
1766487119.586736,2025-12-23 18:51:59,83.0,58.5,59.0
1766487133.5993922,2025-12-23 18:52:13,85.0,58.5,59.0
1766487146.640582,2025-12-23 18:52:26,86.0,58.5,59.0
1766487157.0846848,2025-12-23 18:52:37,85.0,58.5,59.2
1766487169.2813153,2025-12-23 18:52:49,87.0,58.5,59.2
1766487179.9621642,2025-12-23 18:52:59,85.0,58.5,59.2
1766487193.3275821,2025-12-23 18:53:13,85.0,58.5,59.2
1766487205.116976,2025-12-23 18:53:25,85.0,58.5,59.2
1766487216.4330328,2025-12-23 18:53:36,83.0,58.5,59.2
1766487229.3251097,2025-12-23 18:53:49,86.0,58.5,59.2
1766487241.2039106,2025-12-23 18:54:01,85.0,58.5,59.2
1766487252.2106373,2025-12-23 18:54:12,85.0,58.5,59.2
1766487263.748871,2025-12-23 18:54:23,86.0,58.5,59.2
1766487272.560093,2025-12-23 18:54:32,86.0,58.5,59.2
1766487283.2308867,2025-12-23 18:54:43,85.0,58.5,59.2
1766487294.5732923,2025-12-23 18:54:54,86.0,58.5,59.2
1766487305.0442922,2025-12-23 18:55:05,85.0,58.5,59.2
1766487314.9661233,2025-12-23 18:55:14,85.0,58.5,59.2
1766487325.9311678,2025-12-23 18:55:25,85.0,58.5,59.2
1766487337.252122,2025-12-23 18:55:37,85.0,58.5,59.2
1766487348.253436,2025-12-23 18:55:48,85.0,58.5,59.2
1766487359.5379624,2025-12-23 18:55:59,87.0,58.5,59.2
1766487372.6496775,2025-12-23 18:56:12,85.0,58.5,59.2
1766487384.490653,2025-12-23 18:56:24,86.0,58.5,59.2
1766487396.7833507,2025-12-23 18:56:36,83.0,58.5,59.2
1766487407.6346035,2025-12-23 18:56:47,86.0,58.5,59.2
1766487421.080377,2025-12-23 18:57:01,86.0,58.5,59.2
1766487431.7610085,2025-12-23 18:57:11,86.0,58.5,59.2
1766487443.606149,2025-12-23 18:57:23,87.0,58.5,59.2
1766487455.2497005,2025-12-23 18:57:35,86.0,58.5,59.2
1766487468.0039077,2025-12-23 18:57:48,83.0,58.5,59.2
1766487480.3979013,2025-12-23 18:58:00,83.0,58.5,59.2
1766487492.5667956,2025-12-23 18:58:12,86.0,58.5,59.2
1766487507.2190313,2025-12-23 18:58:27,85.0,58.5,59.2
1766487517.1199436,2025-12-23 18:58:37,86.0,58.5,59.2
1766487529.0062623,2025-12-23 18:58:49,85.0,58.5,59.2
1766487540.1166794,2025-12-23 18:59:00,87.0,58.5,59.2
1766487552.834708,2025-12-23 18:59:12,86.0,58.5,59.2
1766487563.8486886,2025-12-23 18:59:23,86.0,58.5,59.2
1766487576.3146663,2025-12-23 18:59:36,86.0,58.5,59.2
1766487587.538169,2025-12-23 18:59:47,86.0,58.5,59.2
1766487599.4235194,2025-12-23 18:59:59,87.0,58.5,59.2
1766487610.9827187,2025-12-23 19:00:10,87.0,58.5,59.2
1766487621.6240878,2025-12-23 19:00:21,86.0,58.5,59.2
1766487634.2806516,2025-12-23 19:00:34,86.0,58.5,59.2
1766487645.116471,2025-12-23 19:00:45,86.0,58.5,59.2
1766487656.8603745,2025-12-23 19:00:56,87.0,58.5,59.2
1766487669.03626,2025-12-23 19:01:09,86.0,58.5,59.2
1766487679.8520908,2025-12-23 19:01:19,86.0,58.5,59.2
1766487689.366225,2025-12-23 19:01:29,86.0,58.7,59.2
1766487700.1376598,2025-12-23 19:01:40,86.0,58.5,59.2
1766487710.7610059,2025-12-23 19:01:50,85.0,58.5,59.2
1766487720.4447618,2025-12-23 19:02:00,86.0,58.7,59.2
1766487729.9618907,2025-12-23 19:02:09,86.0,58.7,59.2
1766487742.4417942,2025-12-23 19:02:22,86.0,58.5,59.2
1766487754.445887,2025-12-23 19:02:34,86.0,58.7,59.2
1766487765.281252,2025-12-23 19:02:45,87.0,58.7,59.2
1766487776.4702911,2025-12-23 19:02:56,86.0,58.7,59.2
1766487790.8285642,2025-12-23 19:03:10,87.0,58.7,59.2
1766487802.2868268,2025-12-23 19:03:22,86.0,58.7,59.2
1766487815.7373135,2025-12-23 19:03:35,86.0,58.7,59.2
1766487824.540045,2025-12-23 19:03:44,86.0,58.7,59.2
1766487834.6693141,2025-12-23 19:03:54,86.0,58.7,59.2
1766487844.9585612,2025-12-23 19:04:04,86.0,58.7,59.2
1766487858.0611255,2025-12-23 19:04:18,86.0,58.7,59.2
1766487869.8005416,2025-12-23 19:04:29,86.0,58.7,59.2
1766487884.0492601,2025-12-23 19:04:44,87.0,58.7,59.2
1766487894.6055386,2025-12-23 19:04:54,87.0,58.7,59.2
1766487906.6066911,2025-12-23 19:05:06,87.0,58.7,59.2
1766487916.2064292,2025-12-23 19:05:16,86.0,58.7,59.2
1766487923.7960043,2025-12-23 19:05:23,87.0,58.7,59.2
1766487934.1769578,2025-12-23 19:05:34,86.0,58.7,59.2
1766487947.3968284,2025-12-23 19:05:47,86.0,58.7,59.2
1766487957.1950889,2025-12-23 19:05:57,86.0,58.7,59.2
1766487971.0450459,2025-12-23 19:06:11,86.0,58.7,59.2
1766487983.457571,2025-12-23 19:06:23,87.0,58.7,59.2
1766487994.286576,2025-12-23 19:06:34,87.0,58.7,59.2
1766488002.850787,2025-12-23 19:06:42,86.0,58.7,59.2
1766488013.5226996,2025-12-23 19:06:53,86.0,58.7,59.2
1766488025.4464934,2025-12-23 19:07:05,87.0,58.7,59.2
1766488037.1654656,2025-12-23 19:07:17,85.0,58.7,59.2
1766488049.7807043,2025-12-23 19:07:29,89.0,58.7,59.2
1766488059.968941,2025-12-23 19:07:39,87.0,58.7,59.2
1766488072.6587436,2025-12-23 19:07:52,83.0,58.7,59.2
1766488085.1446817,2025-12-23 19:08:05,87.0,58.7,59.2
1766488097.2826827,2025-12-23 19:08:17,87.0,58.7,59.2
1766488108.7441032,2025-12-23 19:08:28,87.0,58.7,59.5
1766488118.8160222,2025-12-23 19:08:38,87.0,58.7,59.2
1766488131.0301476,2025-12-23 19:08:51,87.0,58.7,59.2
1766488144.4166303,2025-12-23 19:09:04,87.0,58.7,59.2
1766488156.4633868,2025-12-23 19:09:16,89.0,58.7,59.2
1766488166.4887762,2025-12-23 19:09:26,86.0,58.7,59.2
1766488176.915361,2025-12-23 19:09:36,89.0,58.7,59.2
1766488188.7430265,2025-12-23 19:09:48,82.0,58.7,59.2
1766488199.9086409,2025-12-23 19:09:59,87.0,58.7,59.2
1766488211.3816748,2025-12-23 19:10:11,86.0,58.7,59.5
1766488222.6684206,2025-12-23 19:10:22,87.0,58.7,59.5
1766488234.3499453,2025-12-23 19:10:34,86.0,58.7,59.5
1766488245.376219,2025-12-23 19:10:45,87.0,58.7,59.5
1766488255.7288399,2025-12-23 19:10:55,89.0,58.7,59.5
1766488267.7607718,2025-12-23 19:11:07,87.0,58.7,59.5
1766488278.5870492,2025-12-23 19:11:18,86.0,58.7,59.5
1766488290.7602406,2025-12-23 19:11:30,87.0,58.7,59.5
1766488301.56448,2025-12-23 19:11:41,87.0,58.7,59.5
1766488313.287495,2025-12-23 19:11:53,86.0,58.7,59.5
1766488325.1808164,2025-12-23 19:12:05,87.0,58.7,59.5
1766488335.7363675,2025-12-23 19:12:15,87.0,58.7,59.5
1766488348.7951849,2025-12-23 19:12:28,86.0,58.7,59.5
1766488359.7357793,2025-12-23 19:12:39,87.0,58.7,59.5
1766488369.726991,2025-12-23 19:12:49,86.0,58.7,59.5
1766488380.1745634,2025-12-23 19:13:00,87.0,58.7,59.5
1766488389.9544258,2025-12-23 19:13:09,86.0,58.7,59.5
1766488401.0231123,2025-12-23 19:13:21,86.0,59.0,59.5
1766488411.9899487,2025-12-23 19:13:31,89.0,58.7,59.5
1766488425.3552287,2025-12-23 19:13:45,87.0,58.7,59.5
1766488437.557847,2025-12-23 19:13:57,86.0,58.7,59.5
1766488449.0542974,2025-12-23 19:14:09,86.0,58.7,59.5
1766488460.1450934,2025-12-23 19:14:20,87.0,58.7,59.5
1766488470.6097987,2025-12-23 19:14:30,90.0,58.7,59.5
1766488482.5977802,2025-12-23 19:14:42,86.0,59.0,59.5
1766488494.1657405,2025-12-23 19:14:54,87.0,58.7,59.5
1766488504.6952817,2025-12-23 19:15:04,87.0,59.0,59.5
1766488516.35326,2025-12-23 19:15:16,87.0,59.0,59.5
1766488530.3443208,2025-12-23 19:15:30,87.0,59.0,59.5
1766488541.8166022,2025-12-23 19:15:41,86.0,59.0,59.5
1766488552.2802036,2025-12-23 19:15:52,85.0,59.0,59.5
1766488562.7087653,2025-12-23 19:16:02,87.0,59.0,59.5
1766488573.9580083,2025-12-23 19:16:13,87.0,59.0,59.5
1766488585.2387354,2025-12-23 19:16:25,90.0,59.0,59.5
1766488595.7961175,2025-12-23 19:16:35,89.0,59.0,59.5
1766488604.0896587,2025-12-23 19:16:44,87.0,59.0,59.5
1766488614.4257762,2025-12-23 19:16:54,89.0,59.0,59.5
1766488626.2041707,2025-12-23 19:17:06,87.0,59.0,59.5
1766488637.418916,2025-12-23 19:17:17,87.0,59.0,59.5
1766488649.770707,2025-12-23 19:17:29,89.0,59.0,59.5
1766488660.9493484,2025-12-23 19:17:40,86.0,59.0,59.5
1766488672.3282826,2025-12-23 19:17:52,89.0,59.0,59.5
1766488684.2179794,2025-12-23 19:18:04,89.0,59.0,59.7
1766488696.3412094,2025-12-23 19:18:16,87.0,59.0,59.7
1766488708.7303252,2025-12-23 19:18:28,89.0,59.0,59.7
1766488720.8358307,2025-12-23 19:18:40,89.0,59.2,59.7
1766488733.7646866,2025-12-23 19:18:53,89.0,59.2,59.7
1766488744.6017408,2025-12-23 19:19:04,87.0,59.2,59.7
1766488755.2956674,2025-12-23 19:19:15,89.0,59.2,59.7
1766488766.306582,2025-12-23 19:19:26,87.0,59.2,60.0
1766488778.5283773,2025-12-23 19:19:38,89.0,59.2,60.0
1766488789.9952357,2025-12-23 19:19:49,86.0,59.2,60.0
1766488803.7883153,2025-12-23 19:20:03,90.0,59.5,60.0
1766488817.548178,2025-12-23 19:20:17,87.0,59.5,60.0
1766488830.4272227,2025-12-23 19:20:30,86.0,59.5,60.0
1766488841.8628109,2025-12-23 19:20:41,87.0,59.5,60.0
1766488855.5420809,2025-12-23 19:20:55,89.0,59.5,60.2
1766488866.948388,2025-12-23 19:21:06,87.0,59.5,60.2
1766488878.9640822,2025-12-23 19:21:18,89.0,59.7,60.2
1766488892.1691318,2025-12-23 19:21:32,91.0,59.7,60.2
1766488904.3167431,2025-12-23 19:21:44,87.0,59.7,60.2
1766488916.5053635,2025-12-23 19:21:56,89.0,59.7,60.2
1766488925.0495012,2025-12-23 19:22:05,87.0,59.7,60.5
1766488938.676266,2025-12-23 19:22:18,87.0,59.7,60.5
1766488949.7492542,2025-12-23 19:22:29,89.0,60.0,60.5
1766488960.5961037,2025-12-23 19:22:40,87.0,60.0,60.5
1766488972.9307897,2025-12-23 19:22:52,89.0,60.0,60.5
1766488982.073383,2025-12-23 19:23:02,87.0,60.0,60.5
1766488994.6549048,2025-12-23 19:23:14,89.0,60.0,60.7
1766489006.3151033,2025-12-23 19:23:26,87.0,60.0,60.7
1766489019.2677422,2025-12-23 19:23:39,87.0,60.2,60.7
1766489031.290269,2025-12-23 19:23:51,87.0,60.2,60.7
1766489044.4369416,2025-12-23 19:24:04,89.0,60.2,60.7
1766489055.4642923,2025-12-23 19:24:15,89.0,60.2,60.7
1766489067.5868177,2025-12-23 19:24:27,89.0,60.2,61.0
1766489078.035006,2025-12-23 19:24:38,87.0,60.5,61.0
1766489088.2428725,2025-12-23 19:24:48,90.0,60.5,61.0
1766489098.9148557,2025-12-23 19:24:58,87.0,60.5,61.0
1766489110.245356,2025-12-23 19:25:10,89.0,60.5,61.0
1766489124.5807328,2025-12-23 19:25:24,89.0,60.5,61.2
1766489134.8196564,2025-12-23 19:25:34,89.0,60.7,61.2
1766489146.9068341,2025-12-23 19:25:46,87.0,60.7,61.2
1766489156.7025354,2025-12-23 19:25:56,87.0,60.7,61.2
1766489167.4207277,2025-12-23 19:26:07,89.0,60.7,61.2
