timestamp,datetime,cpu_temp,vulcan_s1_temp,vulcan_s2_temp
1766484688.3412416,2025-12-23 18:11:28,85.0,59.2,60.0
1766484695.5998316,2025-12-23 18:11:35,83.0,59.2,60.0
